bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
7,0.75,17,1,complied,10229,2.38758,1.144437
7,0.75,17,1,refused,30759,2.417248,1.154354
7,0.75,17,2,complied,10229,3.956897,1.118557
7,0.75,17,2,refused,30759,3.979168,1.108625
7,0.75,17,3,complied,10229,-6.529536,1.348264
7,0.75,17,3,refused,30759,-6.56235,1.319881
7,0.75,17,4,complied,10229,-6.246259,1.82118
7,0.75,17,4,refused,30759,-6.317209,1.711246
7,0.75,18,0,complied,10229,-1.433219,1.106877
7,0.75,18,0,refused,30759,-1.43505,1.116759
7,0.75,18,1,complied,10229,-0.041287,1.163392
7,0.75,18,1,refused,30759,-0.022126,1.118419
7,0.75,18,2,complied,10229,1.968314,1.097742
7,0.75,18,2,refused,30759,1.82732,1.113568
7,0.75,18,3,complied,10229,-3.603132,1.83253
7,0.75,18,3,refused,30759,-3.660273,1.764418
7,0.75,18,4,complied,10229,-9.035769,1.465574
7,0.75,18,4,refused,30759,-9.076627,1.419596
7,0.75,21,0,complied,10229,2.201346,1.16673
7,0.75,21,0,refused,30759,2.228472,1.21151
7,0.75,21,1,complied,10229,-4.091059,1.641846
7,0.75,21,1,refused,30759,-4.123294,1.656184
7,0.75,21,2,complied,10229,1.007209,1.208164
7,0.75,21,2,refused,30759,1.064591,1.186582
7,0.75,21,3,complied,10229,-0.096291,1.33415
7,0.75,21,3,refused,30759,-0.122823,1.321137
7,0.75,21,4,complied,10229,0.388412,1.324673
7,0.75,21,4,refused,30759,0.411011,1.318744
7,0.75,24,0,complied,10229,2.418557,2.002641
7,0.75,24,0,refused,30759,2.356047,2.120831
7,0.75,24,1,complied,10229,2.178544,1.05185
7,0.75,24,1,refused,30759,2.240198,1.056979
7,0.75,24,2,complied,10229,1.283429,1.1662
7,0.75,24,2,refused,30759,1.342159,1.201898
7,0.75,24,3,complied,10229,2.446806,1.095699
7,0.75,24,3,refused,30759,2.483037,1.134804
7,0.75,24,4,complied,10229,1.630398,1.153079
7,0.75,24,4,refused,30759,1.555148,1.112582
7,0.75,35,0,complied,10229,-0.66433,1.426421
7,0.75,35,0,refused,30759,-0.556275,1.401399
7,0.75,35,1,complied,10229,-1.936686,1.149078
7,0.75,35,1,refused,30759,-1.95289,1.122477
7,0.75,35,2,complied,10229,-4.602641,2.51055
7,0.75,35,2,refused,30759,-4.571237,2.539033
7,0.75,35,3,complied,10229,-5.120562,1.194007
7,0.75,35,3,refused,30759,-5.057893,1.237797
7,0.75,35,4,complied,10229,-1.121562,1.518892
7,0.75,35,4,refused,30759,-1.031152,1.531656
8,0.85,17,0,complied,10239,3.977635,1.036632
8,0.85,17,0,refused,30767,3.919847,1.04388
8,0.85,17,1,complied,10239,2.46749,1.162818
8,0.85,17,1,refused,30767,2.427676,1.136855
8,0.85,17,2,complied,10239,3.991979,1.080427
8,0.85,17,2,refused,30767,3.995196,1.077551
8,0.85,17,3,complied,10239,-6.425319,1.293838
8,0.85,17,3,refused,30767,-6.563912,1.328838
8,0.85,17,4,complied,10239,-6.240877,1.736935
8,0.85,17,4,refused,30767,-6.400799,1.728712
8,0.85,18,0,complied,10239,-1.426773,1.114417
8,0.85,18,0,refused,30767,-1.424611,1.128575
8,0.85,18,1,complied,10239,0.026403,1.133223
8,0.85,18,1,refused,30767,-0.049515,1.123506
8,0.85,18,2,complied,10239,1.919286,1.086375
8,0.85,18,2,refused,30767,1.885402,1.113197
8,0.85,18,3,complied,10239,-3.41112,1.715642
8,0.85,18,3,refused,30767,-3.662791,1.781441
8,0.85,18,4,complied,10239,-8.94561,1.504904
8,0.85,18,4,refused,30767,-9.013896,1.432681
8,0.85,21,0,complied,10239,2.218844,1.190767
8,0.85,21,0,refused,30767,2.175461,1.218508
8,0.85,21,1,complied,10239,-4.077357,1.667529
8,0.85,21,1,refused,30767,-4.13432,1.644671
8,0.85,21,2,complied,10239,1.075559,1.186706
8,0.85,21,2,refused,30767,1.076055,1.183993
8,0.85,21,3,complied,10239,-0.059346,1.315171
8,0.85,21,3,refused,30767,-0.150983,1.306934
8,0.85,21,4,complied,10239,0.464185,1.301149
8,0.85,21,4,refused,30767,0.422158,1.28202
8,0.85,24,0,complied,10239,2.665918,2.052821
8,0.85,24,0,refused,30767,2.415549,2.218326
8,0.85,24,1,complied,10239,2.30402,1.087779
8,0.85,24,1,refused,30767,2.295722,1.078507
8,0.85,24,2,complied,10239,1.240323,1.207482
8,0.85,24,2,refused,30767,1.286494,1.240426
8,0.85,24,3,complied,10239,2.366333,1.113388
8,0.85,24,3,refused,30767,2.406122,1.148061
8,0.85,24,4,complied,10239,1.600708,1.139405
8,0.85,24,4,refused,30767,1.570917,1.128024
8,0.85,35,0,complied,10239,-0.479241,1.382391
8,0.85,35,0,refused,30767,-0.549881,1.404433
8,0.85,35,1,complied,10239,-2.002748,1.168862
8,0.85,35,1,refused,30767,-1.924604,1.142771
8,0.85,35,2,complied,10239,-4.392786,2.325591
8,0.85,35,2,refused,30767,-4.546872,2.569859
8,0.85,35,3,complied,10239,-5.09662,1.24559
8,0.85,35,3,refused,30767,-5.066112,1.290409
8,0.85,35,4,complied,10239,-1.010443,1.557736
8,0.85,35,4,refused,30767,-0.983625,1.559273
9,0.95,17,0,complied,10195,3.928487,1.076718
9,0.95,17,0,refused,30662,3.871989,1.05822
9,0.95,17,1,complied,10195,2.660253,1.162066
9,0.95,17,1,refused,30662,2.571022,1.166162
9,0.95,17,2,complied,10195,4.083956,1.065608
9,0.95,17,2,refused,30662,4.049992,1.063956
9,0.95,17,3,complied,10195,-6.301334,1.365015
9,0.95,17,3,refused,30662,-6.557314,1.379642
9,0.95,17,4,complied,10195,-5.957251,1.869648
9,0.95,17,4,refused,30662,-6.281339,1.800314
9,0.95,18,0,complied,10195,-1.437111,1.097868
9,0.95,18,0,refused,30662,-1.476481,1.115435
9,0.95,18,1,complied,10195,0.161874,1.156742
9,0.95,18,1,refused,30662,0.017649,1.138543
9,0.95,18,2,complied,10195,2.039684,1.115199
9,0.95,18,2,refused,30662,1.997194,1.119712
9,0.95,18,3,complied,10195,-3.282799,1.824431
9,0.95,18,3,refused,30662,-3.694331,1.917473
9,0.95,18,4,complied,10195,-8.559851,1.698269
9,0.95,18,4,refused,30662,-8.793381,1.608029
9,0.95,21,0,complied,10195,2.21773,1.211474
9,0.95,21,0,refused,30662,2.244303,1.228981
9,0.95,21,1,complied,10195,-3.907295,1.762361
9,0.95,21,1,refused,30662,-4.080841,1.713606
9,0.95,21,2,complied,10195,1.119803,1.164876
9,0.95,21,2,refused,30662,1.071218,1.17336
9,0.95,21,3,complied,10195,-0.088992,1.321698
9,0.95,21,3,refused,30662,-0.186095,1.341479
9,0.95,21,4,complied,10195,0.63527,1.301232
9,0.95,21,4,refused,30662,0.539238,1.29797
9,0.95,24,0,complied,10195,2.765835,2.098654
9,0.95,24,0,refused,30662,2.153149,2.361263
9,0.95,24,1,complied,10195,2.395079,1.097397
9,0.95,24,1,refused,30662,2.305999,1.090322
9,0.95,24,2,complied,10195,1.322944,1.241209
9,0.95,24,2,refused,30662,1.181043,1.24856
9,0.95,24,3,complied,10195,2.302451,1.176079
9,0.95,24,3,refused,30662,2.396943,1.146763
9,0.95,24,4,complied,10195,1.566638,1.118375
9,0.95,24,4,refused,30662,1.554706,1.119371
9,0.95,35,0,complied,10195,-0.459687,1.38367
9,0.95,35,0,refused,30662,-0.569951,1.4103
9,0.95,35,1,complied,10195,-1.935419,1.188921
9,0.95,35,1,refused,30662,-1.929016,1.129045
9,0.95,35,2,complied,10195,-4.191938,2.245873
9,0.95,35,2,refused,30662,-4.809683,2.769465
9,0.95,35,3,complied,10195,-5.182148,1.362735
9,0.95,35,3,refused,30662,-5.15359,1.338771
9,0.95,35,4,complied,10195,-0.996673,1.587613
9,0.95,35,4,refused,30662,-0.997354,1.531531
