window_size,layer,subset,n_success,n_failure,success_mean,failure_mean,success_std,failure_std,mean_difference,cohen_d,hedges_g,mann_whitney_u,mann_whitney_p,permutation_p,bootstrap_ci_low,bootstrap_ci_high,n_judge_success,n_judge_failure,judge_success_mean,judge_failure_mean
500,38,all,19,22,62.12035342974412,53.507775351090864,11.272478991279687,7.10835258318274,8.612578078653257,0.9295027545362998,0.9115123786420488,334.0,0.001134037511943275,0.0052994700529947,2.3573170571725406,13.98892382249068,4,37,55.27325685739517,57.73958771512315
500,38,excl_censored,19,21,62.12035342974412,53.44365405763899,11.272478991279687,7.277371344713333,8.676699372105134,0.9246018923937329,0.9062323183726654,318.0,0.001393916027072069,0.0072992700729927005,2.8543500321534068,14.548509626964945,4,36,55.27325685739517,57.81973397072156
500,39,all,19,22,86.59417027578856,77.19255333185195,12.362390698049603,8.416478657052643,9.401616943936602,0.9018389017061333,0.8843839552214985,334.0,0.001134037511943275,0.006099390060993901,3.0774916603801334,15.773257473644163,4,37,79.89865659761429,81.7278589770343
500,39,excl_censored,19,21,86.59417027578856,77.09325518848782,12.362390698049603,8.611109094210121,9.50091508730074,0.9000877504005673,0.8822052123131389,318.0,0.001393916027072069,0.007399260073992601,2.377365699355768,15.880818328159487,4,36,79.89865659761429,81.79591577243806
1000,0,all,19,22,0.003245760424197406,0.0069912410918517385,0.003988671838609233,0.003327875236027817,-0.0037454806676543327,-1.0267883236383188,-1.0069150012453192,106.0,0.0073667083681546825,0.0018998100189981002,-0.0058950236847404155,-0.001437136070467868,4,37,0.004878198634192813,0.005296323176857235
1000,0,excl_censored,19,21,0.003245760424197406,0.006980722427512298,0.003988671838609233,0.0034096825994185203,-0.0037349620033148923,-1.0107422845140857,-0.9906613119740707,102.0,0.008610472967426036,0.0033996600339966003,-0.0058272220016768305,-0.0013733849696501807,4,36,0.004878198634192813,0.005243106236131604
1000,1,all,19,22,0.26270982833343903,0.25005875636281616,0.012654238011277425,0.0214028692700488,0.012651071970622874,0.7065917958898309,0.6929158256468019,307.0,0.010800936202851176,0.029797020297970205,0.001813700538713227,0.022576070741396743,4,37,0.2567322663506493,0.2558337922409378
1000,1,excl_censored,19,21,0.26270982833343903,0.2506920815308889,0.012654238011277425,0.021719151131838872,0.012017746802550133,0.6675234173830205,0.6542613627330267,288.0,0.017154059840394496,0.043495650434956505,0.0008629438698388115,0.022258813014598318,4,36,0.2567322663506493,0.25636364958559477
1000,2,all,19,22,0.3858437717019727,0.3556114146355539,0.032132121572289105,0.0462577457834745,0.030232357066418802,0.7491167078854476,0.7346176748296002,303.0,0.014505442479429857,0.021097890210978902,0.006512325372162379,0.05396798782425565,4,37,0.3712914678612724,0.3694409976452589
1000,2,excl_censored,19,21,0.3858437717019727,0.35651968397182365,0.032132121572289105,0.04719863958412869,0.02932408773014905,0.7193964977497123,0.7051038520990557,285.0,0.021327445140799244,0.030796920307969204,0.004145610320455126,0.05439466500590371,4,36,0.3712914678612724,0.3703549765083525
