bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
1,0.15,7,0,refused,27730,2.169248,0.66218
1,0.15,7,1,complied,30634,2.205731,0.57647
1,0.15,7,1,refused,27730,2.219642,0.531794
1,0.15,7,2,complied,30634,0.859106,0.529131
1,0.15,7,2,refused,27730,0.774262,0.486305
1,0.15,7,3,complied,30634,-7.221883,0.829656
1,0.15,7,3,refused,27730,-7.265804,0.755091
1,0.15,7,4,complied,30634,-1.988963,0.488923
1,0.15,7,4,refused,27730,-1.980843,0.452627
1,0.15,8,0,complied,30634,2.446869,0.740619
1,0.15,8,0,refused,27730,2.651279,0.715717
1,0.15,8,1,complied,30634,2.868666,0.595722
1,0.15,8,1,refused,27730,2.88103,0.546568
1,0.15,8,2,complied,30634,1.515088,0.573686
1,0.15,8,2,refused,27730,1.420641,0.515534
1,0.15,8,3,complied,30634,-8.533798,0.80411
1,0.15,8,3,refused,27730,-8.545046,0.719051
1,0.15,8,4,complied,30634,-2.180449,0.485517
1,0.15,8,4,refused,27730,-2.176675,0.442184
1,0.15,9,0,complied,30634,2.685318,0.89766
1,0.15,9,0,refused,27730,2.986204,0.867749
1,0.15,9,1,complied,30634,3.440138,0.638477
1,0.15,9,1,refused,27730,3.439431,0.582378
1,0.15,9,2,complied,30634,2.178317,0.621748
1,0.15,9,2,refused,27730,2.011856,0.560871
1,0.15,9,3,complied,30634,-9.647281,0.881231
1,0.15,9,3,refused,27730,-9.630717,0.798359
1,0.15,9,4,complied,30634,-2.249846,0.533883
1,0.15,9,4,refused,27730,-2.239457,0.496913
1,0.15,10,0,complied,30634,3.090828,0.937791
1,0.15,10,0,refused,27730,3.300025,0.920144
1,0.15,10,1,complied,30634,4.145079,0.715615
1,0.15,10,1,refused,27730,4.094193,0.654306
1,0.15,10,2,complied,30634,2.882023,0.676415
1,0.15,10,2,refused,27730,2.776091,0.591154
1,0.15,10,3,complied,30634,-10.859909,1.073256
1,0.15,10,3,refused,27730,-10.768702,0.969604
1,0.15,10,4,complied,30634,-2.477151,0.567759
1,0.15,10,4,refused,27730,-2.43791,0.54007
1,0.15,11,0,complied,30634,3.333559,1.003476
1,0.15,11,0,refused,27730,3.533068,0.986477
1,0.15,11,1,complied,30634,4.516264,0.769202
1,0.15,11,1,refused,27730,4.455844,0.710715
1,0.15,11,2,complied,30634,3.27234,0.728988
1,0.15,11,2,refused,27730,3.180063,0.655464
1,0.15,11,3,complied,30634,-11.615366,1.101684
1,0.15,11,3,refused,27730,-11.503313,1.004015
1,0.15,11,4,complied,30634,-2.626556,0.597852
1,0.15,11,4,refused,27730,-2.588276,0.586153
1,0.15,12,0,complied,30634,3.203205,1.067325
1,0.15,12,0,refused,27730,3.461899,1.060839
1,0.15,12,1,complied,30634,4.4573,0.857826
1,0.15,12,1,refused,27730,4.453878,0.794915
