bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
7,0.75,38,4,refused,30759,1.785815,1.563079
7,0.75,40,0,complied,10229,24.216451,3.278559
7,0.75,40,0,refused,30759,24.165141,3.27171
7,0.75,40,1,complied,10229,1.659797,1.042929
7,0.75,40,1,refused,30759,1.554019,0.974084
7,0.75,40,2,complied,10229,8.865161,1.878047
7,0.75,40,2,refused,30759,8.920901,1.880513
7,0.75,40,3,complied,10229,2.876945,1.47205
7,0.75,40,3,refused,30759,3.002469,1.442211
7,0.75,40,4,complied,10229,1.675915,1.339744
7,0.75,40,4,refused,30759,1.706284,1.311638
7,0.75,41,0,complied,10229,20.543989,3.089868
7,0.75,41,0,refused,30759,20.510046,3.030411
7,0.75,41,1,complied,10229,0.511834,0.940104
7,0.75,41,1,refused,30759,0.455309,0.893764
7,0.75,41,2,complied,10229,8.488697,1.688983
7,0.75,41,2,refused,30759,8.558408,1.681346
7,0.75,41,3,complied,10229,3.748745,1.266949
7,0.75,41,3,refused,30759,3.876737,1.231488
7,0.75,41,4,complied,10229,2.165615,1.158521
7,0.75,41,4,refused,30759,2.18865,1.141575
8,0.85,16,0,complied,10239,-2.608565,0.942658
8,0.85,16,0,refused,30767,-2.667931,0.937898
8,0.85,16,1,complied,10239,-5.04354,1.140059
8,0.85,16,1,refused,30767,-5.034072,1.251524
8,0.85,16,2,complied,10239,-1.747855,0.927689
8,0.85,16,2,refused,30767,-1.811865,0.935775
8,0.85,16,3,complied,10239,-2.098948,0.876048
8,0.85,16,3,refused,30767,-2.172182,0.898461
8,0.85,16,4,complied,10239,-2.796059,1.024941
8,0.85,16,4,refused,30767,-2.818924,1.019274
8,0.85,33,0,complied,10239,26.549978,4.346674
8,0.85,33,0,refused,30767,26.454226,4.562188
8,0.85,33,1,complied,10239,2.246472,1.188237
8,0.85,33,1,refused,30767,2.274052,1.178205
8,0.85,33,2,complied,10239,10.10018,2.130157
8,0.85,33,2,refused,30767,10.074429,2.257421
8,0.85,33,3,complied,10239,3.73973,1.439001
8,0.85,33,3,refused,30767,3.714469,1.583001
8,0.85,33,4,complied,10239,1.968249,2.044282
8,0.85,33,4,refused,30767,1.988263,2.256671
8,0.85,38,0,complied,10239,28.740367,3.892987
8,0.85,38,0,refused,30767,28.633135,4.099203
8,0.85,38,1,complied,10239,1.857551,1.148349
8,0.85,38,1,refused,30767,1.841018,1.12649
8,0.85,38,2,complied,10239,10.871449,1.822984
8,0.85,38,2,refused,30767,10.888696,1.991223
8,0.85,38,3,complied,10239,3.097411,1.461093
8,0.85,38,3,refused,30767,3.128199,1.663668
8,0.85,38,4,complied,10239,1.815656,1.464914
8,0.85,38,4,refused,30767,1.817245,1.615754
8,0.85,40,0,complied,10239,24.37741,3.123479
8,0.85,40,0,refused,30767,24.245269,3.273824
8,0.85,40,1,complied,10239,1.572457,1.018287
8,0.85,40,1,refused,30767,1.517275,0.990021
8,0.85,40,2,complied,10239,8.950601,1.770043
8,0.85,40,2,refused,30767,8.953575,1.905214
8,0.85,40,3,complied,10239,2.990957,1.346462
8,0.85,40,3,refused,30767,3.014208,1.470871
8,0.85,40,4,complied,10239,1.740315,1.249592
8,0.85,40,4,refused,30767,1.725551,1.35442
8,0.85,41,0,complied,10239,20.696017,2.931058
8,0.85,41,0,refused,30767,20.555527,3.007399
8,0.85,41,1,complied,10239,0.456871,0.940178
8,0.85,41,1,refused,30767,0.427251,0.909315
8,0.85,41,2,complied,10239,8.555485,1.603346
8,0.85,41,2,refused,30767,8.562051,1.691708
8,0.85,41,3,complied,10239,3.836454,1.161554
8,0.85,41,3,refused,30767,3.872065,1.245607
8,0.85,41,4,complied,10239,2.215971,1.090573
8,0.85,41,4,refused,30767,2.200986,1.170996
9,0.95,16,0,complied,10195,-2.61896,0.964221
9,0.95,16,0,refused,30662,-2.59122,0.967171
9,0.95,16,1,complied,10195,-5.008211,1.207819
9,0.95,16,1,refused,30662,-5.03233,1.357282
9,0.95,16,2,complied,10195,-1.75381,0.956368
9,0.95,16,2,refused,30662,-1.716396,0.96381
9,0.95,16,3,complied,10195,-2.174649,0.873643
9,0.95,16,3,refused,30662,-2.152071,0.90351
9,0.95,16,4,complied,10195,-2.874848,1.029388
9,0.95,16,4,refused,30662,-2.817921,1.016476
9,0.95,33,0,complied,10195,26.966456,4.693015
9,0.95,33,0,refused,30662,27.283446,4.982813
9,0.95,33,1,complied,10195,2.278436,1.214047
9,0.95,33,1,refused,30662,2.332203,1.253998
9,0.95,33,2,complied,10195,10.272495,2.175239
9,0.95,33,2,refused,30662,10.456142,2.40077
9,0.95,33,3,complied,10195,3.797525,1.453253
9,0.95,33,3,refused,30662,3.901,1.68219
9,0.95,33,4,complied,10195,2.059,2.138254
9,0.95,33,4,refused,30662,2.140437,2.45462
9,0.95,38,0,complied,10195,29.209635,4.160338
9,0.95,38,0,refused,30662,29.392745,4.424039
9,0.95,38,1,complied,10195,1.813243,1.166031
9,0.95,38,1,refused,30662,1.843508,1.136007
9,0.95,38,2,complied,10195,11.075175,1.835786
9,0.95,38,2,refused,30662,11.194456,2.091684
9,0.95,38,3,complied,10195,3.188106,1.454608
9,0.95,38,3,refused,30662,3.269068,1.72954
9,0.95,38,4,complied,10195,1.825813,1.512302
9,0.95,38,4,refused,30662,1.914389,1.715144
9,0.95,40,0,complied,10195,24.646424,3.181104
9,0.95,40,0,refused,30662,24.739254,3.39207
9,0.95,40,1,complied,10195,1.494126,0.998703
9,0.95,40,1,refused,30662,1.51196,0.984001
9,0.95,40,2,complied,10195,9.083723,1.756035
9,0.95,40,2,refused,30662,9.158502,1.957372
9,0.95,40,3,complied,10195,3.054105,1.337845
9,0.95,40,3,refused,30662,3.116288,1.518097
9,0.95,40,4,complied,10195,1.752439,1.28129
9,0.95,40,4,refused,30662,1.816291,1.42337
9,0.95,41,0,complied,10195,20.742492,2.855397
9,0.95,41,0,refused,30662,20.750965,2.964947
9,0.95,41,1,complied,10195,0.370756,0.929357
9,0.95,41,1,refused,30662,0.369808,0.917764
9,0.95,41,2,complied,10195,8.580629,1.587929
9,0.95,41,2,refused,30662,8.646375,1.711687
9,0.95,41,3,complied,10195,3.845551,1.165285
9,0.95,41,3,refused,30662,3.923215,1.288064
9,0.95,41,4,complied,10195,2.214295,1.118154
9,0.95,41,4,refused,30662,2.246565,1.226177
