bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
4,0.45,20,3,refused,30746,-4.247241,1.438645
4,0.45,20,4,complied,10226,1.588722,1.7388
4,0.45,20,4,refused,30746,1.51102,1.758165
4,0.45,21,0,complied,10226,0.094732,1.367293
4,0.45,21,0,refused,30746,0.0714,1.363195
4,0.45,21,1,complied,10226,-1.379606,1.3541
4,0.45,21,1,refused,30746,-1.418036,1.355302
4,0.45,21,2,complied,10226,-3.551372,1.594547
4,0.45,21,2,refused,30746,-3.523648,1.6031
4,0.45,21,3,complied,10226,-1.05358,1.300463
4,0.45,21,3,refused,30746,-1.037976,1.286061
4,0.45,21,4,complied,10226,6.146953,2.065784
4,0.45,21,4,refused,30746,6.142539,2.019557
4,0.45,30,0,complied,10226,-5.7763,2.844984
4,0.45,30,0,refused,30746,-5.537925,2.833123
4,0.45,30,1,complied,10226,2.600384,1.298359
4,0.45,30,1,refused,30746,2.408643,1.278943
4,0.45,30,2,complied,10226,5.181848,1.35049
4,0.45,30,2,refused,30746,5.017557,1.336397
4,0.45,30,3,complied,10226,-1.311404,1.377409
4,0.45,30,3,refused,30746,-1.407694,1.342524
4,0.45,30,4,complied,10226,-1.226448,1.412121
4,0.45,30,4,refused,30746,-1.412375,1.378966
5,0.55,18,0,complied,10242,1.842934,1.21694
5,0.55,18,0,refused,30781,1.861196,1.228322
5,0.55,18,1,complied,10242,-8.845216,1.560373
5,0.55,18,1,refused,30781,-8.839386,1.547459
5,0.55,18,2,complied,10242,-5.21899,1.207786
5,0.55,18,2,refused,30781,-5.268606,1.196575
5,0.55,18,3,complied,10242,-13.612895,1.85294
5,0.55,18,3,refused,30781,-13.537004,1.849764
5,0.55,18,4,complied,10242,-6.394572,1.309399
5,0.55,18,4,refused,30781,-6.330431,1.303029
5,0.55,19,0,complied,10242,3.264607,1.403654
5,0.55,19,0,refused,30781,3.21148,1.45233
5,0.55,19,1,complied,10242,-8.669113,1.860525
5,0.55,19,1,refused,30781,-8.672461,1.803842
5,0.55,19,2,complied,10242,-6.0051,1.46666
5,0.55,19,2,refused,30781,-6.023321,1.413232
5,0.55,19,3,complied,10242,-10.407454,1.702446
5,0.55,19,3,refused,30781,-10.39801,1.690417
