bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
7,0.75,28,4,refused,27730,-20.302552,5.14604
7,0.75,29,0,complied,30636,-1.685801,6.091767
7,0.75,29,0,refused,27730,-2.254999,5.548759
7,0.75,29,1,complied,30636,-12.923548,5.088335
7,0.75,29,1,refused,27730,-13.51231,4.567841
7,0.75,29,2,complied,30636,-11.018971,5.917095
7,0.75,29,2,refused,27730,-12.752027,5.228044
7,0.75,29,3,complied,30636,-18.776818,6.760657
7,0.75,29,3,refused,27730,-18.730216,5.817557
7,0.75,29,4,complied,30636,-24.477561,7.369987
7,0.75,29,4,refused,27730,-24.611215,6.161593
8,0.85,2,0,complied,30636,0.114795,0.178741
8,0.85,2,0,refused,27730,0.102856,0.164462
8,0.85,2,1,complied,30636,-0.370277,0.344646
8,0.85,2,1,refused,27730,-0.453135,0.315789
8,0.85,2,2,complied,30636,-0.508578,0.201283
8,0.85,2,2,refused,27730,-0.501826,0.176955
8,0.85,2,3,complied,30636,-0.532656,0.257835
8,0.85,2,3,refused,27730,-0.565453,0.250825
8,0.85,2,4,complied,30636,-0.901107,0.298742
8,0.85,2,4,refused,27730,-0.940036,0.295632
8,0.85,22,0,complied,30636,-0.76199,1.792069
8,0.85,22,0,refused,27730,-0.656431,1.651845
8,0.85,22,1,complied,30636,-4.605365,5.829049
8,0.85,22,1,refused,27730,-5.031742,5.733702
8,0.85,22,2,complied,30636,-4.806779,4.353427
8,0.85,22,2,refused,27730,-5.11354,4.225423
8,0.85,22,3,complied,30636,-7.784347,7.955016
8,0.85,22,3,refused,27730,-7.661811,7.851633
8,0.85,22,4,complied,30636,-9.88729,10.631791
8,0.85,22,4,refused,27730,-9.867298,10.511585
8,0.85,26,0,complied,30636,-1.709836,3.787171
8,0.85,26,0,refused,27730,-1.769207,3.554943
8,0.85,26,1,complied,30636,-8.129879,6.239306
8,0.85,26,1,refused,27730,-8.869125,6.101838
8,0.85,26,2,complied,30636,-7.514087,5.229406
8,0.85,26,2,refused,27730,-8.174523,5.003535
8,0.85,26,3,complied,30636,-12.079776,8.487199
8,0.85,26,3,refused,27730,-11.885884,8.321748
8,0.85,26,4,complied,30636,-15.520553,11.035029
8,0.85,26,4,refused,27730,-15.482647,10.87644
8,0.85,28,0,complied,30636,-1.973053,5.24115
8,0.85,28,0,refused,27730,-2.253394,4.957669
8,0.85,28,1,complied,30636,-10.960154,6.821374
8,0.85,28,1,refused,27730,-11.932987,6.591443
8,0.85,28,2,complied,30636,-10.198851,6.244609
8,0.85,28,2,refused,27730,-11.223643,5.901454
8,0.85,28,3,complied,30636,-15.717331,9.307596
8,0.85,28,3,refused,27730,-15.664828,9.058049
8,0.85,28,4,complied,30636,-20.270114,11.731951
8,0.85,28,4,refused,27730,-20.400612,11.519448
8,0.85,29,0,complied,30636,-1.486369,6.089023
8,0.85,29,0,refused,27730,-2.062332,5.731288
8,0.85,29,1,complied,30636,-12.695302,7.263457
8,0.85,29,1,refused,27730,-13.724905,7.048325
8,0.85,29,2,complied,30636,-11.042786,6.948033
8,0.85,29,2,refused,27730,-12.573919,6.566669
8,0.85,29,3,complied,30636,-18.644252,9.84108
8,0.85,29,3,refused,27730,-18.817732,9.564037
8,0.85,29,4,complied,30636,-24.363181,12.191948
8,0.85,29,4,refused,27730,-24.784629,11.962518
9,0.95,2,0,complied,30627,0.116076,0.176718
9,0.95,2,0,refused,27730,0.096506,0.163739
9,0.95,2,1,complied,30627,-0.374884,0.345497
9,0.95,2,1,refused,27730,-0.450598,0.318891
9,0.95,2,2,complied,30627,-0.506351,0.198448
9,0.95,2,2,refused,27730,-0.505966,0.176886
9,0.95,2,3,complied,30627,-0.533901,0.259433
9,0.95,2,3,refused,27730,-0.57374,0.2467
9,0.95,2,4,complied,30627,-0.902719,0.301123
9,0.95,2,4,refused,27730,-0.948405,0.28885
9,0.95,22,0,complied,30627,-0.814503,1.774036
9,0.95,22,0,refused,27730,-0.709118,1.645207
9,0.95,22,1,complied,30627,-4.681642,5.071909
9,0.95,22,1,refused,27730,-4.974028,6.017393
9,0.95,22,2,complied,30627,-4.902222,3.892957
9,0.95,22,2,refused,27730,-5.227371,4.413025
9,0.95,22,3,complied,30627,-7.808979,6.889449
9,0.95,22,3,refused,27730,-7.673911,8.242594
9,0.95,22,4,complied,30627,-9.922005,9.169482
9,0.95,22,4,refused,27730,-9.867723,11.04319
9,0.95,26,0,complied,30627,-1.763086,3.918401
9,0.95,26,0,refused,27730,-1.875529,3.488054
9,0.95,26,1,complied,30627,-8.254606,5.521855
9,0.95,26,1,refused,27730,-8.732079,6.39001
9,0.95,26,2,complied,30627,-7.622037,4.903804
9,0.95,26,2,refused,27730,-8.349834,5.127813
9,0.95,26,3,complied,30627,-12.104468,7.555729
9,0.95,26,3,refused,27730,-11.856083,8.662969
9,0.95,26,4,complied,30627,-15.547512,9.656036
9,0.95,26,4,refused,27730,-15.418425,11.368274
9,0.95,28,0,complied,30627,-1.963015,5.447071
9,0.95,28,0,refused,27730,-2.381439,4.896515
9,0.95,28,1,complied,30627,-11.12237,6.174502
9,0.95,28,1,refused,27730,-11.748719,6.87094
9,0.95,28,2,complied,30627,-10.215125,6.029533
9,0.95,28,2,refused,27730,-11.473541,5.997078
9,0.95,28,3,complied,30627,-15.685401,8.560896
9,0.95,28,3,refused,27730,-15.55697,9.361163
9,0.95,28,4,complied,30627,-20.237371,10.506544
9,0.95,28,4,refused,27730,-20.221861,11.970418
9,0.95,29,0,complied,30627,-1.459349,6.324623
9,0.95,29,0,refused,27730,-2.207543,5.651239
9,0.95,29,1,complied,30627,-12.904592,6.667532
9,0.95,29,1,refused,27730,-13.523778,7.330615
9,0.95,29,2,complied,30627,-11.059593,6.755389
9,0.95,29,2,refused,27730,-12.789701,6.631527
9,0.95,29,3,complied,30627,-18.627223,9.175965
9,0.95,29,3,refused,27730,-18.708383,9.841315
9,0.95,29,4,complied,30627,-24.368539,11.036604
9,0.95,29,4,refused,27730,-24.559638,12.383646
