bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
0,0.05,37,1,complied,30735,159.249002,29.896362
0,0.05,37,1,refused,27821,154.639018,29.914689
0,0.05,37,2,complied,30735,194.132946,29.136246
0,0.05,37,2,refused,27821,191.068636,30.517898
0,0.05,37,3,complied,30735,-216.441892,41.604336
0,0.05,37,3,refused,27821,-209.522652,45.22166
0,0.05,37,4,complied,30735,86.812009,16.594042
0,0.05,37,4,refused,27821,84.311432,16.373647
0,0.05,38,0,complied,30735,-102.68898,23.422955
0,0.05,38,0,refused,27821,-97.485386,23.066345
0,0.05,38,1,complied,30735,201.083066,37.678376
0,0.05,38,1,refused,27821,195.098275,37.785679
0,0.05,38,2,complied,30735,237.081501,37.572613
0,0.05,38,2,refused,27821,232.596084,38.899693
0,0.05,38,3,complied,30735,-270.858602,53.078057
0,0.05,38,3,refused,27821,-261.541268,57.07089
0,0.05,38,4,complied,30735,107.561247,21.104927
0,0.05,38,4,refused,27821,103.81655,20.337127
0,0.05,39,0,complied,30735,-145.530959,29.043229
0,0.05,39,0,refused,27821,-140.00766,27.848419
0,0.05,39,1,complied,30735,285.428403,51.722314
0,0.05,39,1,refused,27821,277.57995,52.062851
0,0.05,39,2,complied,30735,318.17892,56.755727
0,0.05,39,2,refused,27821,311.511042,58.322889
0,0.05,39,3,complied,30735,-374.404294,75.028914
0,0.05,39,3,refused,27821,-362.658626,78.703702
0,0.05,39,4,complied,30735,144.040848,28.649422
0,0.05,39,4,refused,27821,139.376884,27.410538
1,0.15,0,0,complied,30634,-0.010634,0.043344
1,0.15,0,0,refused,27730,-0.013866,0.047592
1,0.15,0,1,complied,30634,0.036339,0.065142
1,0.15,0,1,refused,27730,0.044975,0.07112
1,0.15,0,2,complied,30634,0.032602,0.053379
1,0.15,0,2,refused,27730,0.041113,0.057257
1,0.15,0,3,complied,30634,-0.040552,0.063129
1,0.15,0,3,refused,27730,-0.049195,0.068901
1,0.15,0,4,complied,30634,0.017894,0.028806
1,0.15,0,4,refused,27730,0.019912,0.030428
1,0.15,1,0,complied,30634,-0.769562,0.272148
1,0.15,1,0,refused,27730,-0.813445,0.267071
1,0.15,1,1,complied,30634,1.310394,0.399238
1,0.15,1,1,refused,27730,1.372652,0.393127
1,0.15,1,2,complied,30634,1.185429,0.374671
1,0.15,1,2,refused,27730,1.246938,0.371176
1,0.15,1,3,complied,30634,-2.639815,0.48521
1,0.15,1,3,refused,27730,-2.717246,0.449268
1,0.15,1,4,complied,30634,0.693678,0.206719
1,0.15,1,4,refused,27730,0.712645,0.198498
1,0.15,2,0,complied,30634,-1.088802,0.445982
1,0.15,2,0,refused,27730,-1.171355,0.439165
1,0.15,2,1,complied,30634,1.852405,0.576685
1,0.15,2,1,refused,27730,1.919433,0.55649
1,0.15,2,2,complied,30634,1.800508,0.581255
1,0.15,2,2,refused,27730,1.869883,0.565109
1,0.15,2,3,complied,30634,-3.876707,0.822164
1,0.15,2,3,refused,27730,-3.988484,0.770035
1,0.15,2,4,complied,30634,1.024426,0.330357
1,0.15,2,4,refused,27730,1.050287,0.315977
1,0.15,3,0,complied,30634,-1.28814,0.516402
1,0.15,3,0,refused,27730,-1.376691,0.503012
1,0.15,3,1,complied,30634,2.189236,0.661066
1,0.15,3,1,refused,27730,2.264261,0.634371
1,0.15,3,2,complied,30634,2.142418,0.687501
1,0.15,3,2,refused,27730,2.231769,0.670062
1,0.15,3,3,complied,30634,-4.540973,0.971344
1,0.15,3,3,refused,27730,-4.667022,0.900951
1,0.15,3,4,complied,30634,1.208357,0.397187
1,0.15,3,4,refused,27730,1.248903,0.380609
1,0.15,4,0,complied,30634,-1.407703,0.574586
1,0.15,4,0,refused,27730,-1.496923,0.556548
1,0.15,4,1,complied,30634,2.520289,0.684441
1,0.15,4,1,refused,27730,2.59584,0.653757
1,0.15,4,2,complied,30634,2.533059,0.724891
1,0.15,4,2,refused,27730,2.620532,0.703174
1,0.15,4,3,complied,30634,-5.144263,1.031813
1,0.15,4,3,refused,27730,-5.278079,0.941193
1,0.15,4,4,complied,30634,1.349741,0.431513
1,0.15,4,4,refused,27730,1.39874,0.414923
1,0.15,5,0,complied,30634,-1.879593,0.615529
1,0.15,5,0,refused,27730,-1.942447,0.593325
1,0.15,5,1,complied,30634,3.337327,0.688918
1,0.15,5,1,refused,27730,3.406651,0.660064
1,0.15,5,2,complied,30634,3.504396,0.721991
1,0.15,5,2,refused,27730,3.586597,0.703404
1,0.15,5,3,complied,30634,-6.633891,1.057157
1,0.15,5,3,refused,27730,-6.770438,0.971878
1,0.15,5,4,complied,30634,1.780949,0.460241
1,0.15,5,4,refused,27730,1.821645,0.440237
1,0.15,6,0,complied,30634,-2.232908,0.686583
1,0.15,6,0,refused,27730,-2.282247,0.653322
1,0.15,6,1,complied,30634,3.903366,0.691266
1,0.15,6,1,refused,27730,3.958051,0.661136
1,0.15,6,2,complied,30634,4.20323,0.731783
1,0.15,6,2,refused,27730,4.240002,0.711226
1,0.15,6,3,complied,30634,-7.469866,1.080437
1,0.15,6,3,refused,27730,-7.60281,0.98183
1,0.15,6,4,complied,30634,2.014278,0.504883
1,0.15,6,4,refused,27730,2.063243,0.481734
1,0.15,7,0,complied,30634,-2.562475,0.705439
1,0.15,7,0,refused,27730,-2.558601,0.65834
1,0.15,7,1,complied,30634,4.81716,0.648096
1,0.15,7,1,refused,27730,4.821739,0.618039
1,0.15,7,2,complied,30634,5.168005,0.66823
1,0.15,7,2,refused,27730,5.130442,0.626118
1,0.15,7,3,complied,30634,-8.557577,0.932895
1,0.15,7,3,refused,27730,-8.652217,0.839303
1,0.15,7,4,complied,30634,2.372652,0.4909
1,0.15,7,4,refused,27730,2.404031,0.463961
1,0.15,8,0,complied,30634,-3.152069,0.773682
1,0.15,8,0,refused,27730,-3.07777,0.723479
1,0.15,8,1,complied,30634,6.108203,0.669595
1,0.15,8,1,refused,27730,6.074186,0.619321
1,0.15,8,2,complied,30634,6.762546,0.741514
